time,stf
-9.199999999999846523e+00,2.646531944301848837e-28
-9.149999999999845812e+00,5.419507772055357114e-28
-9.099999999999845102e+00,1.105389998199611844e-27
-9.049999999999844391e+00,2.245660283494019619e-27
-8.999999999999843681e+00,4.544072790275065579e-27
-8.949999999999842970e+00,9.158388157641027512e-27
-8.899999999999842260e+00,1.838506656368238813e-26
-8.849999999999841549e+00,3.676068597465028807e-26
-8.799999999999840838e+00,7.321062101718464513e-26
-8.749999999999840128e+00,1.452233661061128012e-25
-8.699999999999839417e+00,2.869265057848297310e-25
-8.649999999999838707e+00,5.646462362657323434e-25
-8.599999999999837996e+00,1.106760461510816935e-24
-8.549999999999837286e+00,2.160737918538889527e-24
-8.499999999999836575e+00,4.201667068774484881e-24
-8.449999999999835865e+00,8.137895140864554389e-24
-8.399999999999835154e+00,1.569904634827014626e-23
-8.349999999999834444e+00,3.016511602252289618e-23
-8.299999999999833733e+00,5.773073522782523913e-23
-8.249999999999833022e+00,1.100472887182461727e-22
-8.199999999999832312e+00,2.089399963452939692e-22
-8.149999999999831601e+00,3.951241718824255509e-22
-8.099999999999830891e+00,7.442437466677920404e-22
-8.049999999999830180e+00,1.396259578752497756e-21
-7.999999999999829470e+00,2.609073443631411661e-21
-7.949999999999828759e+00,4.855963334287641377e-21
-7.899999999999828049e+00,9.001880286504470798e-21
-7.849999999999827338e+00,1.662109328271627326e-20
-7.799999999999826628e+00,3.056709987671261928e-20
-7.749999999999825917e+00,5.599083596309287792e-20
-7.699999999999825206e+00,1.021521474668209873e-19
-7.649999999999824496e+00,1.856289233957233707e-19
-7.599999999999823785e+00,3.359782349486569567e-19
-7.549999999999823075e+00,6.056807189705728142e-19
-7.499999999999822364e+00,1.087534911067094709e-18
-7.449999999999821654e+00,1.944953677941790176e-18
-7.399999999999820943e+00,3.464508665035786952e-18
-7.349999999999820233e+00,6.146672976293547943e-18
-7.299999999999819522e+00,1.086186390241781648e-17
-7.249999999999818812e+00,1.911763298998203498e-17
-7.199999999999818101e+00,3.351421971129919963e-17
-7.149999999999817391e+00,5.851794190655115812e-17
-7.099999999999816680e+00,1.017685568682312540e-16
-7.049999999999815969e+00,1.762797910087654132e-16
-6.999999999999815259e+00,3.041273420827440631e-16
-6.949999999999814548e+00,5.226032642758007962e-16
-6.899999999999813838e+00,8.944419474535329764e-16
-6.849999999999813127e+00,1.524738116904165613e-15
