time,stf
-9.375322559101785913e+00,9.515515988554253570e-102
-9.350322559101785558e+00,3.344452704136135300e-101
-9.325322559101785203e+00,1.171526132458210258e-100
-9.300322559101784847e+00,4.089903793621548467e-100
-9.275322559101784492e+00,1.423011392798622958e-99
-9.250322559101784137e+00,4.934439382849619667e-99
-9.225322559101783781e+00,1.705302381971724495e-98
-9.200322559101783426e+00,5.873528782207743821e-98
-9.175322559101783071e+00,2.016187457730785090e-97
-9.150322559101782716e+00,6.897580912753930663e-97
-9.125322559101782360e+00,2.351780410763148756e-96
-9.100322559101782005e+00,7.991545668728812799e-96
-9.075322559101781650e+00,2.706442701605184008e-95
-9.050322559101781295e+00,9.134839155003752474e-95
-9.025322559101780939e+00,3.072818937364501702e-94
-9.000322559101780584e+00,1.030165535732873579e-93
-8.975322559101780229e+00,3.442001249129336444e-93
-8.950322559101779873e+00,1.146169832557481003e-92
-8.925322559101779518e+00,3.803827794488520992e-92
-8.900322559101779163e+00,1.258133210695104627e-91
-8.875322559101778808e+00,4.147308018962254085e-91
-8.850322559101778452e+00,1.362510391138729673e-90
-8.825322559101778097e+00,4.461153861977450835e-90
-8.800322559101777742e+00,1.455755396032200026e-89
-8.775322559101777387e+00,4.734383378002215141e-89
-8.750322559101777031e+00,1.534518842289418784e-88
-8.725322559101776676e+00,4.956952939082925703e-88
-8.700322559101776321e+00,1.595846493245001342e-87
-8.675322559101775965e+00,5.120367808995555193e-87
-8.650322559101775610e+00,1.637362765145448707e-86
-8.625322559101775255e+00,5.218219543971489673e-86
-8.600322559101774900e+00,1.657423333890855940e-85
-8.575322559101774544e+00,5.246602886653145475e-85
-8.550322559101774189e+00,1.655223185456976449e-84
-8.525322559101773834e+00,5.204374361902556543e-84
-8.500322559101773479e+00,1.630850214910039566e-83
-8.475322559101773123e+00,5.093228709058731754e-83
-8.450322559101772768e+00,1.585279400214201601e-82
-8.425322559101772413e+00,4.917586030345110074e-82
-8.400322559101772057e+00,1.520308089100199736e-81
-8.375322559101771702e+00,4.684300129240998311e-81
-8.350322559101771347e+00,1.438438385670057584e-80
-8.325322559101770992e+00,4.402214862462049330e-80
-8.300322559101770636e+00,1.342717362908291605e-79
-8.275322559101770281e+00,4.081608521351106403e-79
-8.250322559101769926e+00,1.236549314721876441e-78
-8.225322559101769571e+00,3.733574831833830301e-78
-8.200322559101769215e+00,1.123496131261194289e-77
-8.175322559101768860e+00,3.369392304107636575e-77
-8.150322559101768505e+00,1.007081992552071260e-76
-8.125322559101768150e+00,2.999931298964413072e-76
-8.100322559101767794e+00,8.906170197217020082e-76
-8.075322559101767439e+00,2.635140941265726580e-75
-8.050322559101767084e+00,7.770515987247044339e-75
-8.025322559101766728e+00,2.283647110488031074e-74
-8.000322559101766373e+00,6.688692470028169121e-74
-7.975322559101766018e+00,1.952479742371349131e-73
-7.950322559101765663e+00,5.680216527608630612e-73
-7.925322559101765307e+00,1.646934265226236006e-72
-7.900322559101764952e+00,4.759053992908436606e-72
-7.875322559101764597e+00,1.370559719527195256e-71
-7.850322559101764242e+00,3.933763380234348659e-71
-7.825322559101763886e+00,1.125256193375914740e-70
-7.800322559101763531e+00,3.207949124900536640e-70
-7.775322559101763176e+00,9.114574209709504182e-70
-7.750322559101762820e+00,2.580941272055244052e-69
-7.725322559101762465e+00,7.283710148084548046e-69
-7.700322559101762110e+00,2.048613136019382381e-68
-7.675322559101761755e+00,5.742486562748024815e-68
-7.650322559101761399e+00,1.604252513742740577e-67
-7.625322559101761044e+00,4.466611147618812653e-67
-7.600322559101760689e+00,1.239413459828717986e-66
-7.575322559101760334e+00,3.427574363274898257e-66
-7.550322559101759978e+00,9.446918035735593679e-66
-7.525322559101759623e+00,2.594931877593153956e-65
-7.500322559101759268e+00,7.103858394271151656e-65
-7.475322559101758912e+00,1.938184513103019731e-64
-7.450322559101758557e+00,5.270215799509250287e-64
-7.425322559101758202e+00,1.428216683211402458e-63
-7.400322559101757847e+00,3.857377968047190912e-63
-7.375322559101757491e+00,1.038299504231907518e-62
-7.350322559101757136e+00,2.785386210429788876e-62
-7.325322559101756781e+00,7.446985106004622883e-62
-7.300322559101756426e+00,1.984302156583210807e-61
-7.275322559101756070e+00,5.269474944339256323e-61
-7.250322559101755715e+00,1.394630209985800468e-60
-7.225322559101755360e+00,3.678603188065341899e-60
-7.200322559101755004e+00,9.670277373002396434e-60
-7.175322559101754649e+00,2.533535517631429494e-59
-7.150322559101754294e+00,6.615262833116711156e-59
-7.125322559101753939e+00,1.721469033715920477e-58
-7.100322559101753583e+00,4.464607582003582043e-58
-7.075322559101753228e+00,1.153982701979939135e-57
-7.050322559101752873e+00,2.972673392466272686e-57
-7.025322559101752518e+00,7.631799372989936927e-57
-7.000322559101752162e+00,1.952713402570644726e-56
-6.975322559101751807e+00,4.979455353168981910e-56
-6.950322559101751452e+00,1.265484738816490090e-55
-6.925322559101751096e+00,3.205263034123535234e-55
-6.900322559101750741e+00,8.090997935449357940e-55
-6.875322559101750386e+00,2.035504736413642992e-54
-6.850322559101750031e+00,5.103565747740699964e-54
-6.825322559101749675e+00,1.275283787275783783e-53
-6.800322559101749320e+00,3.175933850319887040e-53
-6.775322559101748965e+00,7.882563898735899795e-53
-6.750322559101748610e+00,1.949821928675333133e-52
-6.725322559101748254e+00,4.806774575440873162e-52
-6.700322559101747899e+00,1.180983610267533356e-51
-6.675322559101747544e+00,2.891780006479690669e-51
-6.650322559101747188e+00,7.056963164541070140e-51
-6.625322559101746833e+00,1.716333281225736985e-50
-6.600322559101746478e+00,4.160222172619961028e-50
-6.575322559101746123e+00,1.004991768536940959e-49
-6.550322559101745767e+00,2.419577388535506726e-49
-6.525322559101745412e+00,5.805605400191174899e-49
-6.500322559101745057e+00,1.388309981787886319e-48
-6.475322559101744702e+00,3.308691413971310154e-48
-6.450322559101744346e+00,7.858812349409805973e-48
-6.425322559101743991e+00,1.860323015854889673e-47
-6.400322559101743636e+00,4.388847939927566134e-47
-6.375322559101743281e+00,1.031913732900085912e-46
-6.350322559101742925e+00,2.418058931312999567e-46
-6.325322559101742570e+00,5.647041088524627818e-46
-6.300322559101742215e+00,1.314333383283089839e-45
-6.275322559101741859e+00,3.048741484091742994e-45
-6.250322559101741504e+00,7.048002947481784665e-45
-6.225322559101741149e+00,1.623835059310972484e-44
-6.200322559101740794e+00,3.728619395396538782e-44
-6.175322559101740438e+00,8.532660023463773087e-44
-6.150322559101740083e+00,1.946036666781508689e-43
-6.125322559101739728e+00,4.423313563828523759e-43
-6.100322559101739373e+00,1.002015656946584094e-42
-6.075322559101739017e+00,2.262201576733401178e-42
-6.050322559101738662e+00,5.090003090827441196e-42
-6.025322559101738307e+00,1.141391627111168657e-41
-6.000322559101737951e+00,2.550827837067774519e-41
-5.975322559101737596e+00,5.681426328727384905e-41
-5.950322559101737241e+00,1.261140039425312384e-40
-5.925322559101736886e+00,2.789965849241862822e-40
-5.900322559101736530e+00,6.151259288663314392e-40
-5.875322559101736175e+00,1.351632692932826454e-39
-5.850322559101735820e+00,2.959939146217113083e-39
-5.825322559101735465e+00,6.460055512366124020e-39
-5.800322559101735109e+00,1.405138139395245314e-38
-5.775322559101734754e+00,3.046007923983736276e-38
-5.750322559101734399e+00,6.580701629793613480e-38
-5.725322559101734043e+00,1.416910651357235359e-37
-5.700322559101733688e+00,3.040477198932886493e-37
-5.675322559101733333e+00,6.502344644234840370e-37
-5.650322559101732978e+00,1.385884674649355415e-36
-5.625322559101732622e+00,2.943831841819979774e-36
-5.600322559101732267e+00,6.232002619847328849e-36
-5.575322559101731912e+00,1.314833925550964766e-35
-5.550322559101731557e+00,2.764666451171870478e-35
-5.525322559101731201e+00,5.793527482689259793e-35
-5.500322559101730846e+00,1.209962214095307175e-34
-5.475322559101730491e+00,2.518424121904395177e-34
-5.450322559101730135e+00,5.224132414961688195e-34
-5.425322559101729780e+00,1.080009665002197086e-33
-5.400322559101729425e+00,2.225200672077245237e-33
-5.375322559101729070e+00,4.569184675992191487e-33
-5.350322559101728714e+00,9.350528154030021758e-33
-5.325322559101728359e+00,1.907046952412387204e-32
-5.300322559101728004e+00,3.876272966298353837e-32
-5.275322559101727649e+00,7.852265059487292916e-32
-5.250322559101727293e+00,1.585269447389279081e-31
-5.225322559101726938e+00,3.189618004813648809e-31
-5.200322559101726583e+00,6.395899187348407722e-31
-5.175322559101726227e+00,1.278179358906734986e-30
-5.150322559101725872e+00,2.545711279852551317e-30
-5.125322559101725517e+00,5.053049485558961259e-30
-5.100322559101725162e+00,9.995969278947740430e-30
-5.075322559101724806e+00,1.970711852864946230e-29
-5.050322559101724451e+00,3.872113647738479797e-29
-5.025322559101724096e+00,7.582278077040155319e-29
-5.000322559101723741e+00,1.479714260223595034e-28
-4.975322559101723385e+00,2.877944673784793761e-28
-4.950322559101723030e+00,5.578447400244134511e-28
-4.925322559101722675e+00,1.077631933925591483e-27
-4.900322559101722319e+00,2.074692120549526416e-27
-4.875322559101721964e+00,3.980731103577462612e-27
-4.850322559101721609e+00,7.611984397963996007e-27
-4.825322559101721254e+00,1.450636766424625743e-26
-4.800322559101720898e+00,2.755149024166519862e-26
-4.775322559101720543e+00,5.215032376451033820e-26
-4.750322559101720188e+00,9.837716416200882867e-26
-4.725322559101719833e+00,1.849510661096402537e-25
-4.700322559101719477e+00,3.465329211615091477e-25
-4.675322559101719122e+00,6.470787684262051343e-25
-4.650322559101718767e+00,1.204189007428116774e-24
-4.625322559101718412e+00,2.233350515000881234e-24
-4.600322559101718056e+00,4.128038179633613785e-24
-4.575322559101717701e+00,7.604225160300829591e-24
-4.550322559101717346e+00,1.396016446636079163e-23
-4.525322559101716990e+00,2.554172721771896338e-23
-4.500322559101716635e+00,4.657297750840922992e-23
-4.475322559101716280e+00,8.463336553002988815e-23
-4.450322559101715925e+00,1.532755674442865089e-22
-4.425322559101715569e+00,2.766481778051290622e-22
-4.400322559101715214e+00,4.976294783661981733e-22
-4.375322559101714859e+00,8.920878581469376366e-22
-4.350322559101714504e+00,1.593794193374902655e-21
-4.325322559101714148e+00,2.837786835905001435e-21
-4.300322559101713793e+00,5.035586369011075733e-21
-4.275322559101713438e+00,8.905184223159759400e-21
-4.250322559101713082e+00,1.569488626940175951e-20
-4.225322559101712727e+00,2.756739105359688515e-20
-4.200322559101712372e+00,4.825643226461244698e-20
-4.175322559101712017e+00,8.418536895006629141e-20
-4.150322559101711661e+00,1.463658330334045172e-19
-4.125322559101711306e+00,2.536087819460969399e-19
-4.100322559101710951e+00,4.379355129786266716e-19
-4.075322559101710596e+00,7.536629058902188938e-19
-4.050322559101710240e+00,1.292602573425925339e-18
-4.025322559101709885e+00,2.209396121564722352e-18
-4.000322559101709530e+00,3.763592944727023254e-18
-3.975322559101709174e+00,6.389280864222020194e-18
-3.950322559101708819e+00,1.080989244318939725e-17
-3.925322559101708464e+00,1.822680743845089756e-17
-3.900322559101708109e+00,3.062805744468017639e-17
-3.875322559101707753e+00,5.129177008250308485e-17
-3.850322559101707398e+00,8.560420018356707844e-17
-3.825322559101707043e+00,1.423840613228051481e-16
-3.800322559101706688e+00,2.360186663952277453e-16
-3.775322559101706332e+00,3.898968742848619976e-16
-3.750322559101705977e+00,6.419058427394698418e-16
-3.725322559101705622e+00,1.053199927026466568e-15
-3.700322559101705266e+00,1.722138064006279972e-15
-3.675322559101704911e+00,2.806354288700122053e-15
-3.650322559101704556e+00,4.557578339196114153e-15
-3.625322559101704201e+00,7.376368777584028098e-15
-3.600322559101703845e+00,1.189782696533872352e-14
-3.575322559101703490e+00,1.912532986772890054e-14
-3.550322559101703135e+00,3.063840705610472057e-14
-3.525322559101702780e+00,4.891466543188901672e-14
-3.500322559101702424e+00,7.782647159733589600e-14
-3.475322559101702069e+00,1.234043950636507069e-13
-3.450322559101701714e+00,1.950062910388675546e-13
-3.425322559101701358e+00,3.071008336789455395e-13
-3.400322559101701003e+00,4.819782154033499391e-13
-3.375322559101700648e+00,7.538544776656629546e-13
-3.350322559101700293e+00,1.175062511042971717e-12
-3.325322559101699937e+00,1.825355272991552065e-12
-3.300322559101699582e+00,2.825832732191060974e-12
-3.275322559101699227e+00,4.359711319318709252e-12
-3.250322559101698872e+00,6.703179727801944636e-12
-3.225322559101698516e+00,1.027106431295830706e-11
-3.200322559101698161e+00,1.568415344331917838e-11
-3.175322559101697806e+00,2.386807268256349438e-11
-3.150322559101697451e+00,3.619793803411880314e-11
-3.125322559101697095e+00,5.470916547189166350e-11
-3.100322559101696740e+00,8.240350427290411381e-11
-3.075322559101696385e+00,1.236915833321577912e-10
-3.050322559101696029e+00,1.850303743812766273e-10
-3.025322559101695674e+00,2.758378371656419994e-10
-3.000322559101695319e+00,4.098001307368192282e-10
-2.975322559101694964e+00,6.067325383961316122e-10
-2.950322559101694608e+00,8.952182035887387846e-10
-2.925322559101694253e+00,1.316334970660301634e-09
-2.900322559101693898e+00,1.928898111166127262e-09
-2.875322559101693543e+00,2.816806110465201575e-09
-2.850322559101693187e+00,4.099291927821947349e-09
-2.825322559101692832e+00,5.945171418827790125e-09
-2.800322559101692477e+00,8.592567532837055992e-09
-2.775322559101692121e+00,1.237610393411669989e-08
-2.750322559101691766e+00,1.776424391275776816e-08
-2.725322559101691411e+00,2.541034964671640102e-08
-2.700322559101691056e+00,3.622221611706768354e-08
-2.675322559101690700e+00,5.145637261799595345e-08
-2.650322559101690345e+00,7.284544201255098026e-08
-2.625322559101689990e+00,1.027694267370216402e-07
-2.600322559101689635e+00,1.444851026744537818e-07
-2.575322559101689279e+00,2.024319327822468255e-07
-2.550322559101688924e+00,2.826382866212576101e-07
-2.525322559101688569e+00,3.932585401336722944e-07
-2.500322559101688213e+00,5.452801545337951862e-07
-2.475322559101687858e+00,7.534504746605039962e-07
-2.450322559101687503e+00,1.037486190456459177e-06
-2.425322559101687148e+00,1.423644684533682961e-06
-2.400322559101686792e+00,1.946756431021255200e-06
-2.375322559101686437e+00,2.652841877063460565e-06
-2.350322559101686082e+00,3.602465561320332331e-06
-2.325322559101685727e+00,4.875015401694238560e-06
-2.300322559101685371e+00,6.574136967883375988e-06
-2.275322559101685016e+00,8.834602026196967792e-06
-2.250322559101684661e+00,1.183094859005733731e-05
-2.225322559101684305e+00,1.578829697742179915e-05
-2.200322559101683950e+00,2.099582372156088889e-05
-2.175322559101683595e+00,2.782346319864938987e-05
-2.150322559101683240e+00,3.674250587178719681e-05
-2.125322559101682884e+00,4.835087210258260331e-05
-2.100322559101682529e+00,6.340396107049269556e-05
-2.075322559101682174e+00,8.285210437308436579e-05
-2.050322559101681819e+00,1.078857914887398927e-04
-2.025322559101681463e+00,1.399899766491497410e-04
-2.000322559101681108e+00,1.810089198406209345e-04
-1.975322559101680753e+00,2.332231533565672045e-04
-1.950322559101680397e+00,2.994402927784047029e-04
-1.925322559101680042e+00,3.831015190148157209e-04
-1.900322559101679687e+00,4.884056358172363414e-04
-1.875322559101679332e+00,6.204526428507861277e-04
-1.850322559101678976e+00,7.854087438542493816e-04
-1.825322559101678621e+00,9.906946167374071008e-04
-1.800322559101678266e+00,1.245198590035322996e-03
-1.775322559101677911e+00,1.559516079007262045e-03
-1.750322559101677555e+00,1.946216214992972388e-03
-1.725322559101677200e+00,2.420136033357023122e-03
-1.700322559101676845e+00,2.998701849020046425e-03
-1.675322559101676489e+00,3.702276526437521184e-03
-1.650322559101676134e+00,4.554530228122108219e-03
-1.625322559101675779e+00,5.582830892001513882e-03
-1.600322559101675424e+00,6.818649138666235156e-03
-1.575322559101675068e+00,8.297970548290714912e-03
-1.550322559101674713e+00,1.006170628671188699e-02
-1.525322559101674358e+00,1.215609092525977465e-02
-1.500322559101674003e+00,1.463305402704962073e-02
-1.475322559101673647e+00,1.755054971578153683e-02
-1.450322559101673292e+00,2.097282606968588550e-02
-1.425322559101672937e+00,2.497061387752913877e-02
-1.400322559101672582e+00,2.962121215646781880e-02
-1.375322559101672226e+00,3.500844597952314230e-02
-1.350322559101671871e+00,4.122247072404980339e-02
-1.325322559101671516e+00,4.835939597340083856e-02
-1.300322559101671160e+00,5.652070213101249851e-02
-1.275322559101670805e+00,6.581242349044856554e-02
-1.250322559101670450e+00,7.634407319373780199e-02
-1.225322559101670095e+00,8.822728833943303817e-02
-1.200322559101669739e+00,1.015741775876183722e-01
-1.175322559101669384e+00,1.164953590396429206e-01
-1.150322559101669029e+00,1.330976829960689722e-01
-1.125322559101668674e+00,1.514816424210949641e-01
-1.100322559101668318e+00,1.717384835138894006e-01
-1.075322559101667963e+00,1.939470395924940416e-01
-1.050322559101667608e+00,2.181703233511645967e-01
-1.025322559101667252e+00,2.444519252015267263e-01
-1.000322559101666897e+00,2.728122785229855074e-01
-9.753225591016665419e-01,3.032448658288645071e-01
-9.503225591016661866e-01,3.357124526370179884e-01
-9.253225591016658313e-01,3.701434476986831257e-01
-9.003225591016654761e-01,4.064284986270271238e-01
-8.753225591016651208e-01,4.444174402960794357e-01
-8.503225591016647655e-01,4.839167190690155107e-01
-8.253225591016644103e-01,5.246874184044387768e-01
-8.003225591016640550e-01,5.664440101743321021e-01
-7.753225591016636997e-01,6.088539506815282554e-01
-7.503225591016633444e-01,6.515382305697586807e-01
-7.253225591016629892e-01,6.940729733927286649e-01
-7.003225591016626339e-01,7.359921585263539123e-01
-6.753225591016622786e-01,7.767915205240744081e-01
-6.503225591016619234e-01,8.159336492753928027e-01
-6.253225591016615681e-01,8.528542839754783556e-01
-6.003225591016612128e-01,8.869697596880513624e-01
-5.753225591016608576e-01,9.176855291070037390e-01
-5.503225591016605023e-01,9.444056450803658409e-01
-5.253225591016601470e-01,9.665430527703685604e-01
-5.003225591016597917e-01,9.835305052971654582e-01
-4.753225591016594365e-01,9.948318847083551519e-01
-4.503225591016590812e-01,9.999536824820962622e-01
-4.253225591016587259e-01,9.984563717969153762e-01
-4.003225591016583707e-01,9.899653886502083333e-01
-3.753225591016580154e-01,9.741814315683541281e-01
-3.503225591016576601e-01,9.508897908778000119e-01
-3.253225591016573048e-01,9.199684287760724333e-01
-3.003225591016569496e-01,8.813945509160574510e-01
-2.753225591016565943e-01,8.352494387193636349e-01
-2.503225591016562390e-01,7.817213486376443088e-01
-2.253225591016558838e-01,7.211063292116235424e-01
-2.003225591016555285e-01,6.538068578371837303e-01
-1.753225591016551732e-01,5.803282551458270877e-01
-1.503225591016548179e-01,5.012728941122661652e-01
-1.253225591016544627e-01,4.173322815039234857e-01
-1.003225591016541074e-01,3.292771490673987445e-01
-7.532255910165375212e-02,2.379457488606254723e-01
-5.032255910165339685e-02,1.442305993933382102e-01
-2.532255910165304158e-02,4.906397487872657392e-02
-3.225591016526863086e-04,-4.659753271639924949e-02
2.467744089834766896e-02,-1.417890213640670138e-01
4.967744089834802423e-02,-2.355534818079127735e-01
7.467744089834837951e-02,-3.269578150492235546e-01
9.967744089834873478e-02,-4.151082895888730806e-01
1.246774408983490900e-01,-4.991650803865441688e-01
1.496774408983494453e-01,-5.783555590075427633e-01
1.746774408983498006e-01,-6.519860415792230190e-01
1.996774408983501559e-01,-7.194517466259677807e-01
2.246774408983505111e-01,-7.802447669575639511e-01
2.496774408983508664e-01,-8.339599167010248726e-01
2.746774408983512217e-01,-8.802983743006674855e-01
2.996774408983515769e-01,-9.190691028202759849e-01
3.246774408983519322e-01,-9.501880881445488036e-01
3.496774408983522875e-01,-9.736754917807173282e-01
3.746774408983526428e-01,-9.896508661678583563e-01
3.996774408983529980e-01,-9.983266252148526032e-01
4.246774408983533533e-01,-1.000000000000000000e+00
4.496774408983537086e-01,-9.950437382955065191e-01
4.746774408983540638e-01,-9.838958262910800778e-01
4.996774408983544191e-01,-9.670485213970770877e-01
5.246774408983547744e-01,-9.450369864634025063e-01
5.496774408983551297e-01,-9.184278086229785698e-01
5.746774408983554849e-01,-8.878076710086346690e-01
5.996774408983558402e-01,-8.537724237786968873e-01
6.246774408983561955e-01,-8.169167733831412814e-01
6.496774408983565507e-01,-7.778247770924210380e-01
6.746774408983569060e-01,-7.370612948456590763e-01
6.996774408983572613e-01,-6.951645138114268541e-01
7.246774408983576166e-01,-6.526396240054495035e-01
7.496774408983579718e-01,-6.099536870965246438e-01
7.746774408983583271e-01,-5.675317062433185011e-01
7.996774408983586824e-01,-5.257538733684486987e-01
8.246774408983590376e-01,-4.849539424352988792e-01
8.496774408983593929e-01,-4.454186535965730664e-01
8.746774408983597482e-01,-4.073881138823144399e-01
8.996774408983601035e-01,-3.710570255478520818e-01
9.246774408983604587e-01,-3.365766432896561411e-01
9.496774408983608140e-01,-3.040573360797792501e-01
9.746774408983611693e-01,-2.735716280529962297e-01
9.996774408983615245e-01,-2.451575952809335046e-01
1.024677440898361880e+00,-2.188225008800654126e-01
1.049677440898362235e+00,-1.945465591687433049e-01
1.074677440898362590e+00,-1.722867299304486621e-01
1.099677440898362946e+00,-1.519804556744568658e-01
1.124677440898363301e+00,-1.335492675504838522e-01
1.149677440898363656e+00,-1.169021987506846244e-01
1.174677440898364011e+00,-1.019389573544800670e-01
1.199677440898364367e+00,-8.855282323766749952e-02
1.224677440898364722e+00,-7.663324554647847620e-02
1.249677440898365077e+00,-6.606812807217141148e-02
1.274677440898365433e+00,-5.674579946751213272e-02
1.299677440898365788e+00,-4.855667350686113104e-02
1.324677440898366143e+00,-4.139461145364300293e-02
1.349677440898366498e+00,-3.515800406503579584e-02
1.374677440898366854e+00,-2.975059488325434986e-02
1.399677440898367209e+00,-2.508206932298418304e-02
1.424677440898367564e+00,-2.106843578108022128e-02
1.449677440898367919e+00,-1.763222570306847287e-02
1.474677440898368275e+00,-1.470253938824705835e-02
1.499677440898368630e+00,-1.221496345232315171e-02
1.524677440898368985e+00,-1.011138444269703979e-02
1.549677440898369341e+00,-8.339721258511737650e-03
1.574677440898369696e+00,-6.853596896287417542e-03
1.599677440898370051e+00,-5.611967739254103069e-03
1.624677440898370406e+00,-4.578726235696298393e-03
1.649677440898370762e+00,-3.722290453607055623e-03
1.674677440898371117e+00,-3.015191724152148367e-03
1.699677440898371472e+00,-2.433669447487925037e-03
1.724677440898371827e+00,-1.957280169313063613e-03
1.749677440898372183e+00,-1.568526269916085134e-03
1.774677440898372538e+00,-1.252508052694687206e-03
1.799677440898372893e+00,-9.966016797822087759e-04
1.824677440898373249e+00,-7.901642743170056264e-04
1.849677440898373604e+00,-6.242665817441274282e-04
1.874677440898373959e+00,-4.914528416267876544e-04
1.899677440898374314e+00,-3.855269490653314454e-04
1.924677440898374670e+00,-3.013635615636265134e-04
1.949677440898375025e+00,-2.347425129856490730e-04
1.974677440898375380e+00,-1.822047112544575038e-04
1.999677440898375735e+00,-1.409276016726410455e-04
2.024677440898376091e+00,-1.086182555440082725e-04
2.049677440898376446e+00,-8.342217817249848548e-05
2.074677440898376801e+00,-6.384600717621211031e-05
2.099677440898377156e+00,-4.869237917097345549e-05
2.124677440898377512e+00,-3.700536993813047845e-05
2.149677440898377867e+00,-2.802505169634559250e-05
2.174677440898378222e+00,-2.114985422600365359e-05
2.199677440898378578e+00,-1.590555903636117641e-05
2.224677440898378933e+00,-1.191989353660596849e-05
2.249677440898379288e+00,-8.901822427632212034e-06
2.274677440898379643e+00,-6.624754380815372317e-06
2.299677440898379999e+00,-4.912992401840873407e-06
2.324677440898380354e+00,-3.630855599862852789e-06
2.349677440898380709e+00,-2.673988380534769517e-06
2.374677440898381064e+00,-1.962450695439484560e-06
2.399677440898381420e+00,-1.435250499329930928e-06
2.424677440898381775e+00,-1.046037742745172289e-06
2.449677440898382130e+00,-7.597289070069837270e-07
2.474677440898382486e+00,-5.498731566159273661e-07
2.499677440898382841e+00,-3.966065240899646328e-07
2.524677440898383196e+00,-2.850700060673591499e-07
2.549677440898383551e+00,-2.041918366457335493e-07
2.574677440898383907e+00,-1.457542491193816964e-07
2.599677440898384262e+00,-1.036814033959836742e-07
2.624677440898384617e+00,-7.349843229581968521e-08
2.649677440898384972e+00,-5.192226164873645334e-08
2.674677440898385328e+00,-3.655343320025793702e-08
2.699677440898385683e+00,-2.564498805408079233e-08
2.724677440898386038e+00,-1.792987551791329507e-08
2.749677440898386394e+00,-1.249260948287508428e-08
2.774677440898386749e+00,-8.674227802435787439e-09
2.799677440898387104e+00,-6.002205871087502317e-09
2.824677440898387459e+00,-4.138986162225615723e-09
2.849677440898387815e+00,-2.844334617348129829e-09
2.874677440898388170e+00,-1.947922218923471990e-09
2.899677440898388525e+00,-1.329435645207459017e-09
2.924677440898388880e+00,-9.042080445150783944e-10
2.949677440898389236e+00,-6.128797841936114312e-10
2.974677440898389591e+00,-4.139888434326353847e-10
2.999677440898389946e+00,-2.786819914916070670e-10
3.024677440898390302e+00,-1.869547926428381511e-10
3.049677440898390657e+00,-1.249891229114332457e-10
3.074677440898391012e+00,-8.327530588780977809e-11
3.099677440898391367e+00,-5.529286814687755494e-11
3.124677440898391723e+00,-3.658738083453294881e-11
