time,stf
-8.475745075755856561e+00,8.313162920850507785e-136
-8.450745075755856206e+00,5.307495922017162029e-135
-8.425745075755855851e+00,3.369950445715450025e-134
-8.400745075755855495e+00,2.127981297807443871e-133
-8.375745075755855140e+00,1.336357093291530372e-132
-8.350745075755854785e+00,8.346177982624571223e-132
-8.325745075755854430e+00,5.183977885164328661e-131
-8.300745075755854074e+00,3.202203999159115782e-130
-8.275745075755853719e+00,1.967184913694089759e-129
-8.250745075755853364e+00,1.201853924141676913e-128
-8.225745075755853009e+00,7.302448019273912102e-128
-8.200745075755852653e+00,4.412609817375937975e-127
-8.175745075755852298e+00,2.651751480611436402e-126
-8.150745075755851943e+00,1.584821409918314552e-125
-8.125745075755851587e+00,9.419720820377384616e-125
-8.100745075755851232e+00,5.568085573102028510e-124
-8.075745075755850877e+00,3.273285705018508234e-123
-8.050745075755850522e+00,1.913692015182302263e-122
-8.025745075755850166e+00,1.112679966413079258e-121
-8.000745075755849811e+00,6.433963017659918080e-121
-7.975745075755849456e+00,3.699958847580698204e-120
-7.950745075755849101e+00,2.116046675792246895e-119
-7.925745075755848745e+00,1.203548462514822726e-118
-7.900745075755848390e+00,6.807879891904252413e-118
-7.875745075755848035e+00,3.829747351396099416e-117
-7.850745075755847679e+00,2.142586053253565257e-116
-7.825745075755847324e+00,1.192109929288407030e-115
-7.800745075755846969e+00,6.596357608341762682e-115
-7.775745075755846614e+00,3.629960556694767561e-114
-7.750745075755846258e+00,1.986595371106425978e-113
-7.725745075755845903e+00,1.081251451048481002e-112
-7.700745075755845548e+00,5.852665854141943341e-112
-7.675745075755845193e+00,3.150579692895054289e-111
-7.650745075755844837e+00,1.686696304327828203e-110
-7.625745075755844482e+00,8.980343978524260478e-110
-7.600745075755844127e+00,4.755089279706761696e-109
-7.575745075755843772e+00,2.503997977780251439e-108
-7.550745075755843416e+00,1.311350651961849900e-107
-7.525745075755843061e+00,6.829882510168158886e-107
-7.500745075755842706e+00,3.537668478017011052e-106
-7.475745075755842350e+00,1.822344591387133605e-105
-7.450745075755841995e+00,9.335838107940147021e-105
-7.425745075755841640e+00,4.756478406731923707e-104
-7.400745075755841285e+00,2.410055934760302666e-103
-7.375745075755840929e+00,1.214445576774946187e-102
-7.350745075755840574e+00,6.086089045309757491e-102
-7.325745075755840219e+00,3.033247324049044520e-101
-7.300745075755839864e+00,1.503441681470809226e-100
-7.275745075755839508e+00,7.410961517670466632e-100
-7.250745075755839153e+00,3.633052750564276984e-99
-7.225745075755838798e+00,1.771242353203504402e-98
-7.200745075755838442e+00,8.588026519080976566e-98
-7.175745075755838087e+00,4.141120172786970024e-97
-7.150745075755837732e+00,1.985872321695408598e-96
-7.125745075755837377e+00,9.470955761307829334e-96
-7.100745075755837021e+00,4.492056939176326888e-95
-7.075745075755836666e+00,2.118876377381689966e-94
-7.050745075755836311e+00,9.939736476725030757e-94
-7.025745075755835956e+00,4.637169475909247183e-93
-7.000745075755835600e+00,2.151492689574048127e-92
-6.975745075755835245e+00,9.927400675035692536e-92
-6.950745075755834890e+00,4.555540969298279330e-91
-6.925745075755834534e+00,2.078993126775276528e-90
-6.900745075755834179e+00,9.435714698469478555e-90
-6.875745075755833824e+00,4.258975662713559183e-89
-6.850745075755833469e+00,1.911807164773287204e-88
-6.825745075755833113e+00,8.534764437578551506e-88
-6.800745075755832758e+00,3.789199564366714947e-87
-6.775745075755832403e+00,1.673061331589800714e-86
-6.750745075755832048e+00,7.346570409234248020e-86
-6.725745075755831692e+00,3.208232143419169226e-85
-6.700745075755831337e+00,1.393334014649714365e-84
-6.675745075755830982e+00,6.018010788168584825e-84
-6.650745075755830626e+00,2.584990244327364554e-83
-6.625745075755830271e+00,1.104264303731919068e-82
-6.600745075755829916e+00,4.691322522258895073e-82
-6.575745075755829561e+00,1.982100335469529110e-81
-6.550745075755829205e+00,8.328446842107724372e-81
-6.525745075755828850e+00,3.480249605097949225e-80
-6.500745075755828495e+00,1.446321063721658268e-79
-6.475745075755828140e+00,5.977601020412134136e-79
-6.450745075755827784e+00,2.456953760366495235e-78
-6.425745075755827429e+00,1.004326305146558579e-77
-6.400745075755827074e+00,4.082821920595784252e-77
-6.375745075755826718e+00,1.650645195693830384e-76
-6.350745075755826363e+00,6.636737939230054865e-76
-6.325745075755826008e+00,2.653769490097182765e-75
-6.300745075755825653e+00,1.055308076339512097e-74
-6.275745075755825297e+00,4.173522996957603181e-74
-6.250745075755824942e+00,1.641473174581200849e-73
-6.225745075755824587e+00,6.420548686977089912e-73
-6.200745075755824232e+00,2.497570849166828550e-72
-6.175745075755823876e+00,9.662082763173399258e-72
-6.150745075755823521e+00,3.717328111303851878e-71
-6.125745075755823166e+00,1.422322850559664851e-70
-6.100745075755822810e+00,5.412184199129649052e-70
-6.075745075755822455e+00,2.048113319724662469e-69
-6.050745075755822100e+00,7.708011720708532185e-69
-6.025745075755821745e+00,2.884945821431781418e-68
-6.000745075755821389e+00,1.073840566809814344e-67
-5.975745075755821034e+00,3.975106225104465123e-67
-5.950745075755820679e+00,1.463404530856444994e-66
-5.925745075755820324e+00,5.357802651235490220e-66
-5.900745075755819968e+00,1.950812934943613528e-65
-5.875745075755819613e+00,7.064006190041870245e-65
-5.850745075755819258e+00,2.543858675685063059e-64
-5.825745075755818903e+00,9.110480589662534355e-64
-5.800745075755818547e+00,3.244859699124057206e-63
-5.775745075755818192e+00,1.149361963542895117e-62
-5.750745075755817837e+00,4.048777480929721651e-62
-5.725745075755817481e+00,1.418394756663609659e-61
-5.700745075755817126e+00,4.941699970173237000e-61
-5.675745075755816771e+00,1.712228049046509297e-60
-5.650745075755816416e+00,5.900009932317396864e-60
-5.625745075755816060e+00,2.021853602628699487e-59
-5.600745075755815705e+00,6.890526733878318128e-59
-5.575745075755815350e+00,2.335397514244612230e-58
-5.550745075755814995e+00,7.871813629347469728e-58
-5.525745075755814639e+00,2.638726098102711031e-57
-5.500745075755814284e+00,8.796689467583576190e-57
-5.475745075755813929e+00,2.916416647861534088e-56
-5.450745075755813573e+00,9.615794044865514743e-56
-5.425745075755813218e+00,3.153014228624228641e-55
-5.400745075755812863e+00,1.028186311157699584e-54
-5.375745075755812508e+00,3.334438626413296118e-54
-5.350745075755812152e+00,1.075421156144613805e-53
-5.325745075755811797e+00,3.449365954266943236e-53
-5.300745075755811442e+00,1.100283826016023048e-52
-5.275745075755811087e+00,3.490397225047650992e-52
-5.250745075755810731e+00,1.101157796240211005e-51
-5.225745075755810376e+00,3.454846414904105071e-51
-5.200745075755810021e+00,1.077984020454162477e-50
-5.175745075755809665e+00,3.345031367622657069e-50
-5.150745075755809310e+00,1.032267520883977829e-49
-5.125745075755808955e+00,3.168023754355905061e-49
-5.100745075755808600e+00,9.669156589767598851e-49
-5.075745075755808244e+00,2.934895579121847310e-48
-5.050745075755807889e+00,8.859322423995967158e-48
-5.025745075755807534e+00,2.659573821008308772e-47
-5.000745075755807179e+00,7.940121960157844067e-47
-4.975745075755806823e+00,2.357467808630753914e-46
-4.950745075755806468e+00,6.960937486112091284e-46
-4.925745075755806113e+00,2.044056750111952156e-45
-4.900745075755805757e+00,5.969271125089572418e-45
-4.875745075755805402e+00,1.733615121628549446e-44
-4.850745075755805047e+00,5.007108208220039917e-44
-4.825745075755804692e+00,1.438215808922643997e-43
-4.800745075755804336e+00,4.108315707433983997e-43
-4.775745075755803981e+00,1.167094735838911318e-42
-4.750745075755803626e+00,3.297242088080486386e-42
-4.725745075755803271e+00,9.263985313151222820e-42
-4.700745075755802915e+00,2.588493336409847087e-41
-4.675745075755802560e+00,7.192804975187589289e-41
-4.650745075755802205e+00,1.987702696584884763e-40
-4.625745075755801849e+00,5.462687319229946936e-40
-4.600745075755801494e+00,1.493010614218409238e-39
-4.575745075755801139e+00,4.058083196042708205e-39
-4.550745075755800784e+00,1.096933638676109155e-38
-4.525745075755800428e+00,2.948770526330579243e-38
-4.500745075755800073e+00,7.883202218995411778e-38
-4.475745075755799718e+00,2.095874515572499694e-37
-4.450745075755799363e+00,5.541516817108181241e-37
-4.425745075755799007e+00,1.457111042805266212e-36
-4.400745075755798652e+00,3.810281857686841132e-36
-4.375745075755798297e+00,9.908818121826678233e-36
-4.350745075755797941e+00,2.562634981173717127e-35
-4.325745075755797586e+00,6.591004654959870189e-35
-4.300745075755797231e+00,1.685839767895276920e-34
-4.275745075755796876e+00,4.288255053216970081e-34
